"Data","Period","Organisation unit","Value"
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","OnyqznbAJLV",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","v5wwpsVxYoY",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","VfuAt5Kp4UA",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","MRdvXmmlsdF",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","OxOlsngjhE3",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","hbBSP9aXVeT",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","diQrdijS870",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","LrWSOVUEAWj",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","izPbizY72aI",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","xU3xcFte7LB",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","R6ifURdugzN",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","BDrlSp3SHoq",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","gIGdMBcqQbb",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","cKbuV6z4EJ9",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","rPyhRalhkO6",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","IGIxEQcVAMS",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","fBupiFBzkKZ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","UA0iSIHHIpp",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","G9Fbh4fc5zU",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","mOowdw5poMT",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","Wu61wm1TURy",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","GmmiMZOGJNF",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","acLQAQW4L18",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","UalYYHsdiiR",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","JndRLlEOlBD",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","DD7kUPGhB5R",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","Doa0QbBIiO4",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","c4B5SwjzRmC",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","FzCzyHnlX47",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","N636nMR9Hsh",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","AP3Z7jKwro7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","LYauDwfdLGf",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","Q0oTmpiCXFG",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","SlIFP6snSuk",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","yFb4flXkgyQ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","H6s6jXZ9C8F",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","LT7XmGI4gFo",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","AsXD3IWZkOZ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","CD9oTdiDgcB",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","M3zUF2NCnPu",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","nYs862A5uon",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","TAkDgxy4P6i",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","mgGzIs8RsFB",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202306","O1VQBaVQvat",1
