"Data","Period","Organisation unit","Value"
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","g7eN5E9RN1V",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","X7Y1EhqSJLb",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","nIwdqfibnPl",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","ICM3PrmHO2S",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","lqJWVMMeNeV",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","a8JkP5I09iQ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","Oo381uXXfit",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","d6AIsQkSqyc",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","aUIWXri20KS",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","btVAdFK4yDp",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","loVZFUBEzjo",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","EZAag3FkBnY",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","eZ7FsgXkAsT",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","uPOfHwYBhYc",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","zAwIaYwS2Zk",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","ZtzXHq1aDvg",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","X7szCNmxLXn",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","UUz9roqe4mc",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","E5KIT8GkN4q",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","Al89kMrg3Yt",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","MDeK1JwZtsM",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","WHsccpcdkET",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","gcHhb3D3ViM",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","ZFAXA14lxuF",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","boNfqqaGDOt",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","TtPo1TF1tpl",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","coUfCZcj3eN",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","P6y2xKq0Lvx",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","zxiSHy4syb0",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","Qc0PIJ61Hil",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","tiD04DD3BB0",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","TcVWlqA9LAf",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","WuscPPUf8ch",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","mdTnPgwFAK9",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","gIEgjpy3FEz",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","ZoTL1VK3PNd",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","YLsrbfNIQuI",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","V6P9Brv9LmO",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","dflOe2CKktL",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","qgE64yhjxkr",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","RrxywQuOoio",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","MoaVG3OWeje",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","m6ITwjXu5J5",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","AwVQ3uJftlj",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","ewB0ncB1uXe",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","rRqKxDRl7GI",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","gDXt0fAUD0F",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","goqUQl5fWIF",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","E5AsTnoBvoP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","tjpnC8SWMVU",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","UN5XZm7pp54",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202305","Mw3vxRKehe7",0
