"Data","Period","Organisation unit","Value"
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","kItLmepuMC7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","OJSMFPdIhRH",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","c5yCTtDTgfJ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","MO9z02WLRpY",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","iuJyZVwqpbD",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Gv6OwZSA8YB",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","wHIl0XWv9Yq",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Fjb8CId2BV7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","vIT1OaqIuYs",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","EYkWq4PFGyU",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","fhUkLk6FQDP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","fMcDS33aCYH",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","y42Usl6TdyJ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","OKVs6Ik2J3q",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","B1Kacv8MyEv",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","G9T9DKHWeRp",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","XgPvHO9BVLF",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Fiw6j6VJOPf",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","FukD6vlMBUn",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","wZUrNTrCEWz",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","iS3lxb8EkzK",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","eB08o18tqcY",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","GwCOEmV8K4q",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","LsVGfNfkadu",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","VjT4hdkblqM",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Cvh3PJID8IQ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","sV03SJelJoh",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","K5ySjINF4J7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Waoec9qt8ol",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","K7MbyOwY6BH",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Ji7T8UiRLsk",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","DHJTFwnlEdw",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","JzGMqgmSuFD",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","X7bWJnghIb3",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","U6cuWLDIg1T",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","VN9AdC7ZEba",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","viEPvWyNUVP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","VuPVJkTWe03",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","kjh6bvtxdvi",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","VF10TQ1kGlZ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","q6yR4FdH5sb",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","zrKMjzUOZov",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","km06lXUQMHh",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Y1nCWbiynS7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","JRzEwsiGNOs",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","iOvnmVbUTLx",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","jlYRcE9fKDy",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","Uv3uXnemKBK",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","ViEuz0OTxgd",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","tvYS6hl4l6l",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","v8BXns7vKYu",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","dzAkq7dh6SG",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","FNIEbT5nfml",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","IKiQjyUJC4N",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","nqpogjIlKtQ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202402","teVXsmXLymF",1
