"Data","Period","Organisation unit","Value"
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","S1i3cmxCbgX",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","cXP5RZ3ZMEP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","V67UkFHWjik",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","N1esU27uHON",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","PQpZNFEEBcS",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","dCgmPnTpDA4",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","I3B5p98nl4j",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","BZOpoufInaY",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","F9IW97vowsp",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","eSpRuzg7InT",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","AmbExKcweHi",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","vUjIM6HlfeP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","iDHeWZFedEx",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","r0KWpRS4Xk7",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","WMjR7Dtk7aj",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","tnxmROWH52R",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","QaCEAVVfwZE",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","sJ65bzg8uph",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","Tf9HS4ZXH3Z",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","edCkgw4bfVq",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","Mt0t1FQrKV9",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","BklVxAeLuVH",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","RTqlGgt6I7a",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","nF2k4pymQ6s",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","kqJBvvoT0SR",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202312","fkx8iIrgiXm",1
