"Data","Period","Organisation unit","Value"
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","ZVW8bXu0OIj",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","Q1YHVG2A0U1",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","tDnNgYvH9wL",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","hWx00ZhftP9",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","OOwfPj8lwtK",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","zaLUxZLTjYC",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","CwjlYsZ5UbP",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","l8l42jxeXAL",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","r8z0MeOdroa",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","cqXX5o0Tuck",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","USnXsKaOa23",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","gd19ixXYCdf",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","J2TPkQU0gGJ",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","GeQ8joSYNcm",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","RPHJVk6E7GS",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","crWRvk3ZRNU",0
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","DzDh9uucRTf",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","wnZKPelVT8H",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","QVNxpxLs2SH",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","FiVYprOCJvG",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","Xfwwslkpp30",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","tVZQ3QpDf4O",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","tpR9hC2blTn",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","jpV6zHFntj5",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","zAPJPYf65xo",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","kG1MVBk2jrq",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","LuspdICWifE",1
"g3RQRuh8ikd.ACTUAL_REPORTS","202304","GVBry773N6m",1
