"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202306","wZYYhq8qsZ0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","BuKsUiPIIkt",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","eUG9sXdwHag",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","UEuzmfUTSN9",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","wsx3VZHUNTl",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","PLczdqs5KKm",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","e6GmxmkqMGC",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Y1wbtycY0V8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","tgTvBHidA9a",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","P4VHiC5CjkW",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","sS7IzDF2Tm1",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","syMX95GoW0g",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","GWVN2FkSrlB",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","MU0mGqk0o63",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","mYYRg95WnP1",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","ZV2iIKpKltH",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","mcSGhLvIobz",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","rKEeLQ5W9fl",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","h30PQ7TRRWD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","wHygOPcejmR",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","nLISoUBRUAF",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","RCIre3D27gT",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","GZRFIroHPJ2",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","zPojcAQtw2L",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","j0VmAofVrzi",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","h3ZRAclZqK8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","ec7ckAJP9J8",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","oKYTKO1xLuW",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","zKDQjMY6KLK",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","PqsRn07KCKv",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Cw95ZfJGHTR",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","t2EKhTeMUOr",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","XeJ5kJzSBTR",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","nTGZm5lNyzY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","I0kQUozVjhZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Q0E4RgXfzfh",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","g8H5Hr3A1QX",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","NDFVW6VFCnE",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","bplF50Sazvt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Imf8ZJofDZe",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","AlbZLFgtUXp",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","G26gYDAw5R1",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","SCNrVS57GNa",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","M6pRVexaXwC",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","WThBLBPOgTs",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","avutvajUfrS",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","A1BCmizFgwx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","pKwQQQX1kLw",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","ISsRMwepdm7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","GztNBnMGK4g",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","e1DSxw4QAH0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","pnELrefcHxQ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","wApnzePiW2v",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","yY09wUgxTvI",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","HIbQsMgPQm0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","RsjSQYjfjCI",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","M58mibZQHdh",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","FGkaUMhNlgb",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","NWt9Lj3O0xv",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","OCkGCPhF8Gs",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","xkZKxIwAsFy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","vUsckXPZp8w",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Tqb483GsrKg",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","r1TbCZwi10y",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","QsRDg3kDraP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","yeGUcHoOF0W",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","hUDoz9oxecE",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","okPW35CUSNy",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","oWQdw7t00Ja",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","MqTbpO3e1hW",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","tMBdK7SVOKC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","ppOrCH3WtT8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","x7ruP7fXiZQ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","uj2UMJenimd",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","X3BR2nXz95v",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","udgQU3mYjnX",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","H5eDfnYvhAU",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","M3R1UYPIuf1",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","P7Tq7xRfbZK",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","KT34EaG36YR",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","K8OtwaWi5Ms",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","bTZTVQTA42T",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Va4NxnOtD4e",1
"mVRzpvT29MP.ACTUAL_REPORTS","202306","Dcp79Dp1H26",0
"mVRzpvT29MP.ACTUAL_REPORTS","202306","fbAp8gkT7Nd",0
