"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202310","LJIIoLOs4b8",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","EqHuyV3yh0M",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","G3ANTZyhp1M",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","IUIajcIDxbh",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","W92Uk8blz6U",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","QiAHGmf0031",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","rLsbZAD31Sh",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","sfe7s1ctyRD",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","ZjLUO5whjGS",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","mfEvntdmjUe",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","nYTmWl5oHq3",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","lR6W5tK8hAq",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","pAZkRgUBXe3",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","WWEiIloOlIG",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","VjDw19Sgkaf",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","N4CG8SaJhdB",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","XFmkizVkihs",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","LF5E1MawfNK",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","lmlz4GfS8rm",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","r5b82A5eqiv",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","RAR34ZrlocN",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","AVHAnmtHjim",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","r7Lt1WaGvWx",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","SeArSnICttd",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","ASAUuGai0dU",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","rzZIwUeo0VI",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","O50RyikskAT",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","cYNlg8phhc3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","cBwI3OPMJUx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","QwmMZVZSkRy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","KSjqNsnaZLf",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","ULWedqfO8cB",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","XWycxNbm28F",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","HSAA09SDTKi",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","ZcNH8iNquIL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","fG07wRWF4mw",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","JtllB0zMEYx",0
"mVRzpvT29MP.ACTUAL_REPORTS","202310","HMVL4meC7C6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","SAca0wPRzA8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","iQqQPaktVMP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","c9pQgjJ0sqy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","Ci1bld843vy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","Sv7XZqXiyCP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","Y1f78y00pe7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","C4YEx5WBZn0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202310","RfOAhyOQqn4",1
