"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202309","n4rUR8alV2I",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","G8avY4Gzra8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","difHM52kujJ",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","wPoz7tDb3nG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","t1Pp8rHH3zS",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","zk1TORIw5Vg",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","hU0HsTvk8eo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","GBhUzlGBAgx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","kELHw0BoPXc",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","fs0p5MurBkl",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","B7uMXQhtT6l",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","EPAB7cFMg8F",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","uhuTgMdpGDx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","EWRZSPys4sG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","VBjJasa8Ln3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","MDoP17LtqAC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","tGWDiA2vavY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","rBpHuIapB7j",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","FqmLesIcOAy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","MtkJksSQ387",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","CVE6tCrr2nr",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","ojdsW3HFt5P",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Uq2KhRlVrEt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","RVQtRwy75Wt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","TaFv14A2EPb",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Mtm38yIEso2",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Wpps6nXW4ps",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","k9ixR4fRDnD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","hVc9GNgGPYF",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","e0eHfNQ5SwY",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","hCYugmQzcUY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","FXOdrZAa7bo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","JvlC1RFRgnA",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","pxVEDuzCS0I",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","iM48NtgCfPO",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","niedF4o5ctT",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","RPTlLuK6ql7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","iKAnCP0fHW9",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Gp3mDe3mSdO",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","dx6XwBdUB2q",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","E30aVzHdBRU",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","iiAqayBXPQh",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","ZhUKq5RvX0F",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","GZfphLYnupO",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gYaEWAxDwbL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","XjtlbqaZVF0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","vqQBFJVL2ov",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","SSnPqtwRm3v",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","jQYCLl1pCIx",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Zo2nZIsclv5",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","pIRUamww2Tr",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","GEkW7aRGWA2",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","K6JHRvs7bAu",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gkuMI9M275m",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gXPvnq1MKcY",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","erZvaDeCoQ3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","f6ZId6HbVYD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","F4nfu4TzPnq",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Aor4slMUZ22",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","bCRRJzbTttt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","zPB3UE70MQi",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","GYpkt5mH9n6",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","wPsUQXK6ynT",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","tI2BjAPrXQZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","x8dwth6BYiK",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","pnyCZ07HZhN",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","WK5p6zkEhfX",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gkvsBoZvbH1",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","VpGcwtXIRRj",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","uwvOG2N2Cmt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","pyVe7DfRPnj",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","iuEpMpu8AyW",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","sfbAvJY0SZo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","t6T4az63PGl",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","MTG9Ipne1mz",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","YZ5v8e9nVY3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","e8uY6XA82Dq",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","IBO76lif4Fr",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gcCO74ZVSNZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","AXNHxgMDry0",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","qc3yUukscvt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","BlfBnS88vK8",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","A3gmB9pWNRk",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","FPciMnyiq0d",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","T9MIrcv0VeS",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","xwHc1kYGQny",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","lBcxySsDQKa",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","NijIFuj8eTF",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","m7Apm4vbqtE",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Kx3K770Y8cZ",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gfk5MBvovOM",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","dVYVhQLNtL7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gapioc0sHND",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","BEhwuNM8KZa",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","NpKmhJBECVb",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","Q0B86518yce",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","UpSJbkTCmSw",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","UHOL2Y4KANo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","vGsSZnuccgd",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","xa8ZMxIarv6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","jICnfZlW4cG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","SqO6tJoEOCP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","qgE64yhjxkr",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","TtPo1TF1tpl",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","ziNlD1mXqDM",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","WDJtmgLjGD8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","eZ7FsgXkAsT",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","o0Qm0Zj3Hgm",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","X1yVDlbUksD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","CFOmFTRmpEp",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","YtsM0MqcxLu",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","IlemjZlzES6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","zWZORu6JmAJ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","gIEgjpy3FEz",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","MrzgJ85yUXK",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","fMeJNaesJ50",0
"mVRzpvT29MP.ACTUAL_REPORTS","202309","r0KWpRS4Xk7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202309","F9IW97vowsp",1
