"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202308","qvpYnC3UQ7z",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","qMNc3YVyu0P",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","JNBvE6WNpwA",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","iqlO7jG7v0B",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","p7wCM1JfI5d",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","Jw3wFc9SfsA",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","HHg9KLFF9cu",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","H1QJuMC0aKk",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","CliTX68kx8H",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","crwMVmc9804",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","uPPY2OWVTlo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","ALISP5DsvzD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","SqVZHXYcX8W",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","XdmsyjZT77E",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","o9kXxzG2Bex",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","u8yQtOLKPvn",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","kmEXAwkvnDQ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","eYC5O1VUY8H",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","q9gM1Yfwh8Z",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","wp1BC640fy6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","rVLDPAPrFsC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","vCIs8c3Q975",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","ER9BOdawZcT",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","xpXgPL892GT",1
"mVRzpvT29MP.ACTUAL_REPORTS","202308","NxtPmGX4kQD",0
"mVRzpvT29MP.ACTUAL_REPORTS","202308","K4rm7NBjOFp",1
