"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202312","EWRZSPys4sG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","GZfphLYnupO",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","FPciMnyiq0d",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","w2kedceJwpf",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","TaFv14A2EPb",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","uhuTgMdpGDx",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Wpps6nXW4ps",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","RPTlLuK6ql7",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","sSVe5omQLsG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","FqmLesIcOAy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","e0eHfNQ5SwY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Wj1gBKsF1lB",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","t1Pp8rHH3zS",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","pnyCZ07HZhN",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","wPoz7tDb3nG",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Uq2KhRlVrEt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","RVQtRwy75Wt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","BlfBnS88vK8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","ZhUKq5RvX0F",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","GYpkt5mH9n6",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","G8avY4Gzra8",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","B7uMXQhtT6l",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","JvlC1RFRgnA",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","FXOdrZAa7bo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","K6JHRvs7bAu",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","zk1TORIw5Vg",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gXPvnq1MKcY",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","aieKIZAJiJv",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","n4rUR8alV2I",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","GEkW7aRGWA2",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","m516aDmFUUI",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","k9s6Zi8KAVw",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","DyIqsHhjfaL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","s4k4wYOsVLa",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","tGWDiA2vavY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","rBpHuIapB7j",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","A3gmB9pWNRk",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","SqO6tJoEOCP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","bKNoJXJZYXg",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gkuMI9M275m",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","xwHc1kYGQny",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","difHM52kujJ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gcCO74ZVSNZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","VpGcwtXIRRj",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","SSnPqtwRm3v",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","BEhwuNM8KZa",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","YZ5v8e9nVY3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","xLCFYrxmyT5",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Kx3K770Y8cZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","NijIFuj8eTF",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gfk5MBvovOM",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","lBcxySsDQKa",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","kELHw0BoPXc",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gYaEWAxDwbL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","NG0RbMYKfZ8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","UpSJbkTCmSw",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","WK5p6zkEhfX",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","gbGbqNrcrFv",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","vGsSZnuccgd",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","wq5a5131T7z",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","MtkJksSQ387",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","zPB3UE70MQi",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","sfbAvJY0SZo",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","bgHmebHsAK1",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","xa8ZMxIarv6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","hVc9GNgGPYF",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","MSFnbRrd8MC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","T9MIrcv0VeS",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","CzGqegvtcf5",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","nw9YVA9Tx6R",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","E30aVzHdBRU",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Q0B86518yce",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Zo2nZIsclv5",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","uxW1qJ0k9uj",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","NpKmhJBECVb",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","e8uY6XA82Dq",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","Ohx8SxDgCfo",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","UUGPLYILmO2",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","iM48NtgCfPO",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","fs0p5MurBkl",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","F4nfu4TzPnq",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","VBjJasa8Ln3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","uvLDTWSBC4O",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","hU0HsTvk8eo",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","u8TCfCqeQpJ",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","pyVe7DfRPnj",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","SuxAmnVfsiA",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","jQYCLl1pCIx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","cSJA4hwmlLm",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","t6T4az63PGl",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","k9ixR4fRDnD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","am3tU3bLhO8",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","AaY7wFzO0xr",0
"mVRzpvT29MP.ACTUAL_REPORTS","202312","GBhUzlGBAgx",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","iuEpMpu8AyW",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","uwvOG2N2Cmt",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","tI2BjAPrXQZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202312","ojdsW3HFt5P",1
