"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202401","BnKE3TF4LF7",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","GOxptySBE5j",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","Z32OvoN77kt",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","keJ71Rz2C20",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","krlkd35ayXK",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","lqmlibO6CSJ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","wa2IoikTDKY",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","gillteqQpSO",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","BTkvpaSEq55",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","uHfIgrEy6SL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","D4qI2X6dXcu",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","dkDsAHgijLc",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","wXXT8Tz7xDV",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","NxWEAdV6b7a",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","IcAY6Oco0YH",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","kHW7YlR4QJy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","QiXeOXMmlX0",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","ZcNH8iNquIL",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","VIFQ1jyMX4e",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","t75KnRpIucJ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","SL8fi4azWSe",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","u0gDQ38iF5S",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","edVT1j1E1yC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","oau2wlYZlO3",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","Ci1bld843vy",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","Dp9uga9zfqH",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","OnMW8Kn4YDf",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","xlpkJEXcIDZ",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","vuTWdCN7s7K",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","a4TFhgCyJMj",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","ExF7HDbmKoy",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","z2V9BrTObHC",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","WV0WSrN5Wki",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","LLYL3dkDB2P",1
"mVRzpvT29MP.ACTUAL_REPORTS","202401","sWGOP2Sk0d3",0
"mVRzpvT29MP.ACTUAL_REPORTS","202401","lhkL7lSLsIo",1
