"Data","Period","Organisation unit","Value"
"mVRzpvT29MP.ACTUAL_REPORTS","202303","JGo0DCtmYqd",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","Wz6JXsEilVb",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","VjDw19Sgkaf",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","Fb6QnAUP1Gf",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","P89gagx7mug",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","cdSguOsrorH",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","O50RyikskAT",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","LNxAuLQveoD",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","Wm51OW03KAk",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","Mi57MBhhiet",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","SmwH1kSTv25",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","Sd63EXoo6Rp",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","qv3XmudB30S",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","sfe7s1ctyRD",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","sKl99929tQX",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","UB4Vw7ESB0y",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","LF5E1MawfNK",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","G3ANTZyhp1M",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","BxIp7V5DU9D",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","iQqQPaktVMP",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","LJIIoLOs4b8",0
"mVRzpvT29MP.ACTUAL_REPORTS","202303","lR6W5tK8hAq",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","hVOEvLLuWx6",1
"mVRzpvT29MP.ACTUAL_REPORTS","202303","xSfblCDzc79",0
