"Data","Period","Organisation unit","Value"
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","La4FiUTG0Ed",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","p6UH78HVmTF",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","xLMd3GYGg3G",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","DgXP2ZhO0Hu",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","pZatypBkGGA",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","C1bgNia0L4g",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","OBc82Lh5mUS",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","kgsc8NfhQtf",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","VBYPrzNeuQz",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","kGzUA2nCC7c",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","L63SjuByzdr",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","vhGugNZUV3w",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","XheeWB4n3qb",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","Wftkk5ibasq",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","pO2Rz0XVQzP",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","rpUTHHEQGUC",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","iuldhpF2IHo",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","okndWT0Msuy",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","bp5lmOAICg5",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","qoY3GWB320k",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","hdJrzwv1Std",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","lIp9zbMt3dv",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","yxRaSsGirKl",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","kjaG0y8s2NK",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","EZD1S7PLDHc",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","XDi65HF3H6f",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","XQFVsme6rko",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","zAs4m0LzAxE",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","tzF1mQ4rEZs",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","NCEgLpQqqXx",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","vARCVQsGHml",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","W4QoHa3rfZk",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","cDH8mPvTrAr",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","lIyqgLnaVsq",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","wcM6pww7h2a",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","wEpSe11za5V",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","TEaArK0Tnqb",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","HJmMR6P3mMG",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","tmOunpxPDt9",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","TJiYz6utQnm",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","w8xDg970G74",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","mYFHLhELsmR",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","G40Q6j8KZBa",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","OL0ycry8fQt",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","sllivpgjLVf",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","iEX5QIiTLrs",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","AHuZhKBDb4j",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","XYLNW5KcADl",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","WXtLEIjHE67",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","CwoN2my0ByS",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","KspUHLtkHQK",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","HY1XyoO3nAp",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","IgabCFGuay6",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","BbQdZEIQFV7",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","ZRmAkI0UU8g",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","zDIvojMpYu1",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","pFdr4fjP1q8",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","L5rmXQQWAGD",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","mC9U2woN9J3",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","r1ZedtoM2sn",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","r874ehM9tS8",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","xPwNgDMeWR9",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","bJxj094HsZL",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","jR0oibIbsr2",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","fcJSDP22rHp",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","bOpUblCGi0v",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","Og5UEnRkvyU",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","bmAakxq3qDw",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","pUx9e19epql",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","EFWuy00kRUY",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","pQbOCejXkzR",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","P2DnIWxPQ67",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","ZAIMQkZn08B",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","egzyuOPDFCM",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","qST1ERiAwNm",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","qGiu6ZID5yQ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","QwwfA6dvS2J",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","hLMDMOsAv6Y",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","DoFGg4toGRt",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","FYFa6uKr7mQ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","Gzs7DnjBUF9",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","UcQFUPY1Lnd",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","APRSsUJAVrP",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","KYc50Vep5A8",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","Z2ZDRw5kZ1I",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","fuHWUdVeIZl",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","OochC7lpTbO",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","xU67G8WRrKv",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202311","yzlSJ0fyLHL",1
