"Data","Period","Organisation unit","Value"
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","yFrzItHccVH",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","VGOG2ml1lCH",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","TAiUXykFgrR",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","oAzMltbxjR0",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","UzMuDRtMpXE",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","ErFV1YEIv4l",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","tePBgYiNwml",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","NJVnTQ5LD3H",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","i4tV309s7wV",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","cpbOpAtwEkQ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","f6tOBNIJ0HW",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","c3Sw12ouZgJ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","ibwx3O2yztO",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","pEK9CiLioEI",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","LL5aWXTCCe9",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","Oh2bAGRnSwV",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","bPZ69knb5B8",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","hB6Rcx72fsg",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","MD1tQdr3b1V",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","aorgAWakg7U",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","Jo3eFWP3PqH",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","sKxmx6BtHB5",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","HoujtRSjuJg",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","ubYSAHlGbvb",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","I4BCLbgxYm4",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","D5XeDOHjXma",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","KKndGuWgx1c",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","PaKMtCzMDnk",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","LeWvvpvcgS5",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","gWR38C43biD",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","OQaFzTxqOby",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","zehMGHbsddQ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","obSn4iRC7wn",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","LO3ISbjAYOa",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","sc8JYN2izf0",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","kjq7CqeSSdU",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","VrFAgX0t5Cw",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","b8gwYD93fzI",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202306","zguJ8J2gx2C",1
