"Data","Period","Organisation unit","Value"
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","XgnBT8Pug4r",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","prQZ2ycvvGG",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","fY12IUYwjlv",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","Wf2LydCNdy1",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","moEdi9s6kx7",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","b1g4ENGwCVc",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","ElUrPyaSntG",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","N2ziyFSvmFb",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","VFz5dSLBYWL",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","SiM1yeeCfGd",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","YJtzYxZ8W75",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","uEfITYKbiDk",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","xHgvi8XoZUv",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","iIngX6G2Ezq",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","fI1zC1BYIgT",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","wZn5GUHSpIZ",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","XNMlwPFTe1J",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","hKYKKcE693R",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","OQUMus9IsA1",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","jiWoSJQqlXA",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","KhFoadfWR29",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","nITGPa7oMG9",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202305","xTNoG7HG7DE",1
