"Data","Period","Organisation unit","Value"
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","tdbQWZgUmWn",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","xmCIA3BSudt",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","wEmj5Y6nGNJ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","l7ObstXPfeu",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","bnnMKRCLjKt",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","HRweTMDGBxV",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","g8HWDfoqKdZ",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","EZfZFVztjgt",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","LhcuEnp84kS",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","fCqYyRV7PKi",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","DoH05eB2JyS",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","wd25QXppWr2",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","DZzPH9GiDc5",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","tGo0KUb4CSN",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","PyZLFJ4lYf1",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","MKhLWV2XP8u",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","TGG4sEdieLN",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","A9r9JtEup75",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","Ip6XL8ad5Fy",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","vK6NKz2Sr8B",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","ZEXHT5tJrHU",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","qspW9AzcsNh",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","HBVsqc7MSxz",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","kAkBi8gHlAu",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","Zp3DORAe8Fy",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","kbg8aYUzgUM",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","lyWWgI0EDp4",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","Ja5YBxyDQ2I",0
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","M3drLV2Qeob",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","kyXC2ZP2NyC",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","Sy2bE0LtTJx",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","VsGhTdYbBD7",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","BZMobPU9PBn",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","zx85ND4cIk7",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","d96sBCgxXJv",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","yoExW61ga83",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","BsRAEfmFfM3",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","ClVMQmETF4u",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","YCfCQbidoRW",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","OHFvSYCfXAu",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","bAPnnnwyq39",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","uW6ThfTj6wW",1
"RRnz4uPHXdl.ACTUAL_REPORTS","202309","oQcnBkOL7na",1
