"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","CzOnkR4x6t4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","Kx6at9voElM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","vqZ76KANEWN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","IdM54nOB8vc",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","zMZlZZkLMsd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","uz8uL57fxZZ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","repA4BWx9VU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","gQwJf737Gon",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","xAelM1vCP0I",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","D3ibZDNpgUO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","DoJAwQMTl5m",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","RySI9ozpuZ6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","qR785tY7BDM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","ip5eiYfRxOl",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","Qi6p0Wsbhaq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","PfQ5NMzaP1P",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","f7VNgpLhVwW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","FxwJAofV4uL",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","VSuk5lSNAiz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","AHh8omfi8st",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","C8y7rw5oR9F",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","AXYL3o00Lq2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","bD9079tRtzX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","NsOtD5QOM4t",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","fJNY0XA8daw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","AZeKGNUGiED",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","RyQUcptH76k",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","qe0XnAG9tBH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","GLHQxmoDYcZ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","ILjhsaBjMIr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","jXfNdXduqaa",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","yw1iloaDmPe",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","mDuinC2UTMh",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","VTP8TUNXhj5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","l0jxFYujGaJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","fNm4rcRIKUF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","uSAU7lcue1c",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","bi747puqsrA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","xfYcuLK2GfY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","kLHqWoOO89D",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","LWFoTadbJCc",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","LT6XGXS57II",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","JS2VGtZFlyQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","lKVgKDw7Xqb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","JWSHmk8XVoB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","WqJUtsFOQJA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","gFFdF6hGiFe",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","yLBn5USmgz1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","DVRneTerNNJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","o7G7J1SsSBU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","egBVNGnXnbY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","F75kyYgRFZn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","UomzpRWYuQ8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","Za4lCJygj6e",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","JbT1nMIUSVz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","hHzD8hDl39Y",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","yGXMuAvTOta",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","GiQGODA5NZB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","hORllbg4SRu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","Uzbi7NX6aVo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","K0oHsYBdJe6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","K3pu4wtucy4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","YymiTkFWN6F",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","lq9mb305HDu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","DWLpIjoOcan",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","GqpnFjeQXTM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","C9HLrwVE1ot",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","pXjZirbDYgt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","AuyblZyLgbs",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","aepB6CBTAHW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","JfanPlPxNKE",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","rjnWCUuotKr",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","R4ov41Zg4Hw",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","UBwK1ck0N99",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","RjDCOHGcDNI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","RjJH4tax8Po",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","en7txZ0iSmk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","geOkVvPwlny",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","cJLtabretOv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","UvsKQO4Cm81",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","EgUJNxlKjWS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","boDlBthOKF3",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","acxCwaHOfUQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","OYnhHX7oWRT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","vhF5PNXAOkk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","ih5hkcBBCDG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","izw2qiqKFYI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","NNAGssZlguE",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","iavUq1aSvY9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","z6UEL8OYt43",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","F3baHs7ruQU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","PJpy4XMrHPm",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","pZLckB4jeWz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","wbP8qyNnPJ2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","FyjYtKZUM2s",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","Dalv39I1sBS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","pbWHlMKeoFz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","loZJq6iHW4H",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","rSUMlCHGoD4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","bfDG89DkYI8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","wDMlEPzlByw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","JAJ7YX1wFAr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","BRqSWipcO7v",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","g4svIkkj4LQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202306","PbXcEbdLLvn",1
