"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","ZKVebVoAh99",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","TYKsuf1A6HB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","YVbnjQr0hoD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","WDVLWmlpohS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","jtiEDT1LMuP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","wckIZmyWgBj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","UVO6t17NAk5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","csRmTYlLYxQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Tc10F3JWnj5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Uy0Kw0Km8J3",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","M5qf3Z9wnnR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","OQ9TVd3E10r",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","bMbCQlZC30C",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","BePMpZFksRP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","av9lC2MABdS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","T5FeGw7Gf1Z",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","VvFXuSztGSO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","CfdoxJFZhw9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Lk8YAcMHCqH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","rzcoInvlyVG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","aRWvqnCMOEN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","bTZzCfsUUIv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","JsvfJlCCwqJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","JGJUjti8pfg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","uKlwB9Q57T3",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","vlAHtzaxWSK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","OsLNNNF3nXK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","wAbEG7TlDWH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","sijQjq4rhfT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","BMjkM5uKh41",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Qvul0TKYFSw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","A0Ln8q092qB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","SquxpBtWqwX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Mtf41Uc2hzF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","y8Mv4FOBkUn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Soml4oBLVPv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","KvnMTF9ACOd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","WE4BRsTQFL4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Y9yshydrsHG",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Dh04YKYYrWd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","nU0IUSP4a2b",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","GdO0m6msmUW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","S1wCQfiVuTd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","EPM7xKiJfmp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Ljg0MU1e0bY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","IKFlVZ52mYv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","DdpPgDnxORX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","nkwblOya9um",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","wWnSMqLNWOk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","fdWOfq5vQn1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","FIBxKfouiUz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","eOdo6yQqfrn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","pHA17Xy4wZk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","hKvUlAHlVJx",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Ky6P5BmX0sQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","eX0HPujZPuO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Cd0A3b9EpZz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","S6X2QNJUj2g",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","v9pOwfcvY7C",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","wW1Dk31v6BI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","ZYwmqGDRgY5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","Fth3AJnMdn9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","oYc9S0YvbLH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","bGUaAhlsRqp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","jbNkZUCuZhB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202308","VdjRd5LQqQP",1
