"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","AkY98cNzRUg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Ps9kWPr86pD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","tGjtjysHEUY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","lZLtU9Xc3uC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","IH4gWpzva9S",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Kr5Vxuz1yLl",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","ZEPXu4MCbVp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","htORguqjmqN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","n3YL5I3CyEP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","DwWnWJI4PTH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","sBJ6BcVOXsB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","HzkPnfQ6FGT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","M5fvKeUiG2F",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","JFawTT0Jmxy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","xc5Gf81YH48",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","EUYcvXJDfgI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","dZqf3vmMjm0",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Apuzt6X31WX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Pa9tT2RsExD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","K9O95rcoVji",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","GafyHF05Zx4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","KpXqE32Rm1d",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","GwLVDDMCfyU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","hV3DHVI0Drc",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","b3ZxAhtsLGf",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","cz2PbgSJfn5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","GT55oGOm59l",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","zbFGKpgLMlF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Cl76IbPa084",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","jNY1DdzbBDr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","OmyOQTOHsOF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","LH6lsUoL8YL",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","u1GwmEW9bNo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","YaFxkX8brbt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","zDxOF3Q1fxO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","wWhedwTX3cL",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","St6XkFDXe8w",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","hLbDRJpWwiR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","PjJrujKwMvY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","WN8nDdz71ml",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","Fa6uoTWPuhk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","SNCOL32lKCU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","IIUvFyFanGx",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","yhbbHSyfK21",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","RYkVnE21MxB",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","PkLRGRtOY62",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","H2Cpb3vTyOe",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","dla1WFT8f3a",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","pdeMZ763jZ6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","icSyYdS2PaS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","VeiYOuCdSDC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","DYuzChvbSKX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","O9iiqr06g3S",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202307","aYVI5HIdbn6",1
