"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","OEFdL9x6h4g",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Eiae4BkyI7w",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","CARbfjQWQR4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","TVSIXHVmG8q",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","z6QPL6JupY7",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","kzpaOwzmUxJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","CteUz7aQaGi",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","g7xqdKIgNEW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","NtTpiu24DIa",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","uxV4eRadYaX",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","xHrYMm0ZsQu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","BId2x6K6BOz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","vsvcd1x7ARW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","wWCwq9j5JFU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","BRibncQKTlq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","cjbTAkQv6fI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","s3eIx1ONmPY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tRzi2sxi9o5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","c5gNJhUz9rg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","T891NMxRzkg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","HgLP7uiWiHF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","oywqPDtNrTb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","jqhdt0LKOF6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tiZyhMxJYhw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","kv6VZcAEqRF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","FpYNpPZwGHO",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","t5ezj03HWYj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","XOM57FxCAsv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","f2WXAYmMVTu",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","AW4Fs3TsAtO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ipic3ecA2J0",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","VsubFRDKyLR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","g9QbZTBk5sC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","gUMUKtsdh8z",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tGLKciw2MGf",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","hWY1PyjFy2x",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","DrMcSlrYiUP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","eN5P0rGNq7S",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","sgwSyE1poux",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","aYdjz9VZhBX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","lVnCyawh28t",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","JTL8OVhlUqF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","UK55eWU12tC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tQhj6ztQE1H",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","D1XVFGBSKSq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","csCgAeKMECK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tKrbbrbKFeR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","opFggXrrZoV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Hi8bvJz4Piu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","dOTpdQwrYeN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","uBauAUNClfm",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","kjk57sOcpCK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","So1LuX7gnSb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","IMkgH4PXMqA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","HfT5PebLOf5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","wdakR0Bw8ce",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","WVEixageYiu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Y9ozzrFMnYy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","BetAuxFi728",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","mu9d9jNXA6Y",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","IrHugYBeFOt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","oYvO4rVR6jz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","MmojLQkJWtM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","RmX34fyMVB3",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","iAsp6JqlKsY",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","sFRSyKkdRWy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","x4pt7WbnT0Y",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ZjhdOYaDQWV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","MKRHQqll4ly",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","SZEFdE12NWw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Ke7HHsT2Ukv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","mJHLF17zwJo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","A8ULkksYA2u",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","VNthlMGjt7T",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","vRpCcLwSDzm",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ACI6a4LUYnA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Ig4nN4ZgawG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Ncg0VuPuvEw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","eH1iSu1tL6t",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","EDQcPx3Iw15",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","b41YpQIhFXP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","iaXccnqMkxs",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Sl1MkMfCluS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","RGQ5vMkQWhH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","NJ9UDodbyoQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","mrAt9Y3nTvD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","nI19Olg7c4G",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","dVJIr4Sy7na",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","GRZc4EZ9PuV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","IFlzZsNBQBq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ktNI208noNn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","z6qcNec7kMo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","omNhxa7JXcA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","HTiy8PaC9PS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","fw5b51GE1W4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","n40O1rmRvjI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","PUhIayQHdF6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","M7eu304yB1N",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","TzHwSMZNntq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","JEZicRgNfX9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","hgYuumviWXp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","jrsw22ft8ug",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ytVjSxVQbQ2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","ZEIKCe2An8z",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","h5WmFEvULKu",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","mf6VAP9Vish",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Q0WwPORvQYR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","wy4WoH3HXhr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","NvlSavOqigz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","d8zHIGmNbPS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","YktzftyQ6UC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","W23gnjM12u0",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","VCIQiK1o2aS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","QaznnniuO9z",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","vkknkSx0EGT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","E44mD0UvY4B",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","y9iW4VkPbGw",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","bh3DHfmuWO6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","SWDBkgq9Eqe",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","PduUv9FH59L",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","DN1DpNnTw3q",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","aEyBjqE1A2p",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","KXf2i46ZUZr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","h9UGOZkDUQs",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","PxtZobnR8GD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tKxiY0VjNrr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","jTzqlbKSkzD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","tJ1uLbhIVum",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","SptPbIhiRqV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","BcY66TlPe7d",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","JM72QVwNQhk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","kyuG50xCh7R",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","dAfXVr5cvXS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","VbWm2SKV45x",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","vL50BdpRE0N",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","Snlb8rqHdix",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","y4sOSvJO7uT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","znBshSFQqeR",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202305","gUbOxK2RoDe",1
