"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","ahwWoXl3aVp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","ubuTf8Sdoih",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","g8sLqIUGHtU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","JaiUmRIBDPR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","KFQlHx7fNik",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","f4qVre0RVQQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","lr9UnR5a0rN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","XGZfxVpbX5c",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","RMXHTIcHNxM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","KWVhJI8gzBr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","MtTTYN36PIJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","guIhLrHfgZq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","eO1xef2w0g5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","lFDwFBdhXi9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","vGt8Hl0rhI8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","xr9cAIgp8RQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","xs4jhm8qoVA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","mn5j7Vlq4Fm",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","vbTXwTtyO3p",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","yeEwRRZxCF7",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","DgX3bw6BP5h",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","p1xtagfLUyQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","nxef1cUN8gB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","UTk1tWbPhEt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","NTzu6NwxPed",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","G52sZ1jhmB1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","PZKXP2PYFKX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","mRDMIlDrARd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","A8ASxY8pgCr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","YiSkowPZHJb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","pSZ80FKalXh",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","ES1vXopOipl",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","nBqMvI4eZig",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","TuvXjN69b9r",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","Nf9VA82keB9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202309","TIUNTRFpTli",1
