"Data","Period","Organisation unit","Value"
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","aEW1zGjWO1b",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","JdqOvfWtH49",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","wuwDByjSR8s",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","jmOCA5aTXIi",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","rDvrfrNkF7T",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","dzNztOh9T5P",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","QicfgXP0eIq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","xfDjPz8Q5Q1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","QBjRycsLzPv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","gvyTCFjYnOU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","UO03qMLxpB7",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","TIUNTRFpTli",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","RhP9ywU9c7a",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","xr9cAIgp8RQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","qZASlO8IE33",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","xs4jhm8qoVA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","TuvXjN69b9r",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","nt7yFHxbYfK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","JS8yX7voL2j",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","bUEBvlvnfgy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","PZKXP2PYFKX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Hk4RzoagEQy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","A8ASxY8pgCr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","H5z2UZ1Ne3B",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","YiSkowPZHJb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","pSZ80FKalXh",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","TEyDNmHl2pa",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","eDFIjq9aGii",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","LPKh4nXw3jE",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","BgBiT2A6LJI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","nn0ZoCwjuGb",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","nBqMvI4eZig",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Ua0To7GPLd5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","MtTTYN36PIJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","EDzEtJAQAlZ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","j1M418Qy8PI",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","RMXHTIcHNxM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","yeEwRRZxCF7",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","DgX3bw6BP5h",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","rg2QChGLA4d",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","la3zHzMEGwA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ubuTf8Sdoih",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","q0aWL84EmLj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","m5kKno5lBeD",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","p1xtagfLUyQ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","KFQlHx7fNik",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","VkaywIcr0d1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","C1v8nTbvYAj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","PJESmU1NFjO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","b0dYs7Od6bO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","bDWpyLyczKC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","zKkZg49puAb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","RKWO4WFgAf9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","q9MTvNy4DVj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","cPDS7MOxcm9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","NRBIFKo2GNh",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","BsbMOs77eO2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","YaDvfXiaImc",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","vbTXwTtyO3p",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Zrjxc9BdvM1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","jLJ82pj6ggd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ZsA4bc2bSvx",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ahwWoXl3aVp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","YpLVRC4Bp79",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","vGt8Hl0rhI8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","JaiUmRIBDPR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","eO1xef2w0g5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","hJyDR40SGVT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","fu30kCMEUYr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","eRPHPaOmHQp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","JRvC1h1WCBh",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","R0w1pyUxuyl",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","WScaErkCUsB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","iAYhIEyBbk0",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","FkB4lcoQfnz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","G1LLoziSOlF",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Epg5CqAuaHn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","oIIfRe93pdC",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","snqETIQYKC4",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","c4I0LbLcQfg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","kLFWopQAed6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","TXGyS25PjDj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","EMsm05D7pNn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","pHLaqBCphGk",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","qMd8cNrVGdX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ES1vXopOipl",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","pAb5dOqbI6V",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","gTNyv0EXgGH",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","T5aOhJBGsf8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ZMG2t7HfZxz",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","fuyFC8uMaxU",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","UeH6G4BMZrn",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","FhqUs6aRJoX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","UTk1tWbPhEt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","IJ8MPsbQ4SA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","LNeiFE8eJWb",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","DW7KXz6wlN8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","mR4jQEcLFbT",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","IrAwqGGDUVy",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","tTxqrz1QCyc",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","dmg8G7lQ1Uj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","XHJ7TeGQqXg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","lr9UnR5a0rN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","kd7TKShOahV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","eazkHnm74At",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","hzcTGdfMMJW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","MgCth6rPmHG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","XwGPSiyOIMW",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","MavGp9SQvbq",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","EDJDwysuWOA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","VAA6fTZov9f",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","dCXdnCFpEF2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","KQKx6gpqt19",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ECm0iQxQkjl",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","dOc5pKGnTI8",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","qrLS4S4j5iv",0
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","JimOdjFJDr7",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","dPEyAJaDVPX",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","EvpJxFNUVsd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","OH4ds3glLuJ",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","LqjMvQa9FEg",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","nxef1cUN8gB",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","amRQYjheywd",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","uECirbmK3vj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","rMQErGALQrA",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","DOAYQQoOT0O",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","nQ0ZEXmNOVN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","trxPkQIiUSK",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","gMmgEY1hq3W",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","aSPafr5E6SG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Lc5V33fbtli",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","y8oKNxU4cXp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","p6Sle8EB5TO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","eVMmwGn7yGe",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","iIQItxot79B",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","bwJGf3oNTc0",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","YSsiUEshEly",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ZHKA6zNeUk2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","C9wbjhjCBuo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","aptoteH5dbs",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","IPYtg6HUK0X",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","MBo4bDJ2ehj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","QnuXu1HTR8X",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","LN4tQYiay1q",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","xCHUFCD6sNL",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","PCGq29ItOC1",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","St0GtxWUpva",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","FZc8EjHfowN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","PMaCD9epy9o",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","les3bNZfpjr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","OkGGaSPbpG6",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","Z0EigPWANJi",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","kgwPDqMydjo",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","gPcV4qc8ja2",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","VIcEVgDqhW5",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","xitAURIVSmj",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","KU8xU5ySU1Y",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","kUsA28Yefik",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","naqL6xOyGpS",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","O2ProlR9hKr",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","HeP7C8Cfz7S",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","jlIvgmGm0gR",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ekQxVaIMErv",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","upkHgUSTE2Z",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","QNmFYMk3uaN",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","FsnJ5V1XM13",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","pJvdkpjzwxG",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","mnDUMRd3lBV",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","PSk7n4tZ8Dp",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","rd9I7HuYmlO",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","WHog7fSSmKt",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","bzgXnOms9KP",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","OjwX5IrpWkM",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","GC6tF7E3h7m",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","ugV6EcQcp6S",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","zGxvoDhCgz9",1
"XoHnrLBL1qB.ACTUAL_REPORTS","202312","h1ZhIZUH0Vp",1
